Date,Open_D,High_D,Low_D,Close_D,Volume_D,Change_pct_D,Open_W,High_W,Low_W,Close_W,Volume_W,Change_pct_W,Open_M,High_M,Low_M,Close_M,Volume_M,Change_pct_M,Close_D_lag1,Close_D_lag2,Close_D_lag3,Close_D_lag5,Close_D_lag10,Close_D_lag20,Close_D_lag60,Change_pct_D_lag1,Change_pct_D_lag2,Change_pct_D_lag3,Change_pct_D_lag5,Change_pct_D_lag10,Change_pct_D_lag20,Volume_D_lag1,Volume_D_lag2,Volume_D_lag3,Volume_D_lag5,Volume_D_lag10,Volume_D_lag20,Close_W_lag1,Close_W_lag2,Close_W_lag4,Close_M_lag1,Close_M_lag3,Return_1D,Return_3D,Return_5D,Return_10D,Return_20D,Return_60D,SMA_5,SMA_10,SMA_20,SMA_60,Close_to_SMA_5,Close_to_SMA_10,Close_to_SMA_20,Close_to_SMA_60,Volatility_5,Volatility_10,Volatility_20,Volatility_60,Momentum_5,Momentum_10,Momentum_20,Momentum_60,ROC_5,ROC_10,ROC_20,ROC_60,Ratio_Close_D_to_W,Ratio_Close_D_to_M,Ratio_Volume_D_to_W,Spread_D,Body_D,Body_abs_D,Upper_Shadow_D,Lower_Shadow_D,Body_to_Range_D,Close_Position_D,Spread_W,Body_W,Close_Position_W,Spread_M,Body_M,Close_Position_M,Volume_MA_5,Volume_MA_20,Volume_Ratio_5,Volume_Ratio_20,Volume_Change_1D,Volume_Change_5D,Volume_Change_20D,Direction_lag1,Direction_lag2,Direction_lag3,Direction_lag5,Up_Ratio_5,Up_Ratio_10,Up_Ratio_20,Down_Ratio_5,Down_Ratio_10,Down_Ratio_20,Target_Next_Close
2012-05-03,0.3923529727505324,0.34615676887419733,0.41669122618449106,0.36614472484037686,0.05185497801087729,0.5622317596566523,0.29733338647959173,0.19758317300417216,0.3670934006491162,0.24198584055230654,0.12093338775789858,0.6966858789625361,0.21049011559539377,0.12881905776400515,0.339887267275246,0.25594914110295885,0.01395683453237409,0.4853176721836625,0.36460550319245977,0.3491752812404987,0.3231225296442688,0.308338400729705,0.2637579811492854,0.3216593189419277,0.150292642140468,0.6027658559847401,0.6347162613257034,0.5679542203147353,0.558416785884597,0.592274678111588,0.5569861707200763,0.03270530013067292,0.03564882704480306,0.012785699976973625,0.03579853415353818,0.019938135319542694,0.02591501341304405,0.24198584055230654,0.24198584055230654,0.21854799700980632,0.25594914110295885,0.21042433215039935,0.5624007150588404,0.6818956765514841,0.698750565564062,0.6903691325155314,0.6143541897086711,0.7383741340772965,0.3214998277257397,0.29331884392871066,0.22395392644976275,0.028413426066138392,0.6698689379700593,0.6882282533900035,0.7577328098592679,0.7748121425217324,0.08168578643898877,0.0804887433609636,0.15360900106924416,0.19857175256317489,0.7429096229880763,0.7657258477615001,0.6871926366750224,0.8164192225043955,0.6987505655640617,0.6903691325155312,0.6143541897086708,0.7383741340772964,0.7587808972779624,0.5123441947538843,0.11620476550778833,0.04940222619211175,0.31837637323441353,0.0017823443069821662,0.23103932584269796,0.044700039210560184,0.0167158308751189,0.3362831858407052,0.05313159746657305,0.572563683103529,0.8810240963855424,0.11829142036536112,0.5584292399140005,1.0,0.05581244612644101,0.04895796068382963,0.3690456713003374,0.21985718092032086,0.203022017361263,0.16675543896186712,0.20211931977814274,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.6428571428571428,0.0,0.11111111111111112,0.35714285714285704,0.34558376406202473
2012-05-04,0.39188778157485116,0.3331623541927884,0.4022675658339545,0.34558376406202473,0.05684521496871477,0.49880782069623264,0.29733338647959173,0.19758317300417216,0.3670934006491162,0.24198584055230654,0.12093338775789858,0.6966858789625361,0.21049011559539377,0.12881905776400515,0.339887267275246,0.25594914110295885,0.01395683453237409,0.4853176721836625,0.36614472484037686,0.36460550319245977,0.3491752812404987,0.31972103982973543,0.28996275463666743,0.30944055944055937,0.15834980237154128,0.5622317596566523,0.6027658559847401,0.6347162613257034,0.5917978063900811,0.6380543633762518,0.5216976633285646,0.05185497801087729,0.03270530013067292,0.03564882704480306,0.0318491180469068,0.0213689075444541,0.03586340723399007,0.24198584055230654,0.24198584055230654,0.21854799700980632,0.25594914110295885,0.21042433215039935,0.4988271096227142,0.5778444929391843,0.6445632748510616,0.6262251518486202,0.605705621267388,0.7087750123857106,0.3269525083933622,0.2994123047521502,0.22607145719960475,0.032840821366530104,0.5911133107705709,0.6330882037668869,0.7186022088760639,0.7434338258902535,0.14440354370801084,0.0977667436531394,0.15893592623941236,0.20399167694825704,0.6905762585224616,0.7026943960659771,0.6787921697698004,0.7919027153740965,0.6445632748510615,0.6262251518486202,0.6057056212673881,0.7087750123857106,0.7171019567030514,0.4869672091877564,0.1262776307573592,0.059571251889514634,0.24304465686973914,0.1124973789054311,0.0,0.012024571951378373,0.9210300429184582,0.0789699570815417,0.05313159746657305,0.572563683103529,0.8810240963855424,0.11829142036536112,0.5584292399140005,1.0,0.06705212540305996,0.05281195313821732,0.359381930154994,0.2334860805248588,0.15748872639556177,0.19264819662149707,0.17861359192372553,1.0,1.0,1.0,1.0,0.8,0.7777777777777778,0.6428571428571428,0.2,0.22222222222222224,0.35714285714285704,0.34984037701428994
2012-05-08,0.3638331752876136,0.3194460275846347,0.39158850961288416,0.34984037701428994,0.05755810596269156,0.5703385789222699,0.32266422193877564,0.25599342830584315,0.40735665344392347,0.26797414361725513,0.10024946746984914,0.7010086455331412,0.21049011559539377,0.12881905776400515,0.339887267275246,0.25594914110295885,0.01395683453237409,0.4853176721836625,0.34558376406202473,0.36614472484037686,0.36460550319245977,0.3231225296442688,0.3028656126482214,0.3112648221343872,0.1689153238066281,0.49880782069623264,0.5622317596566523,0.6027658559847401,0.5679542203147353,0.5970433953266571,0.5631855030996661,0.05684521496871477,0.05185497801087729,0.03270530013067292,0.012785699976973625,0.04435821631821744,0.006833773068261453,0.24198584055230654,0.24198584055230654,0.24198584055230654,0.25594914110295885,0.25594914110295885,0.5703666708079963,0.5535709850087982,0.6459012074252474,0.6142850127321964,0.6082859743881722,0.701215270510452,0.3325854760779159,0.30455854156647955,0.2283314926476483,0.037119034160097986,0.5878473278731626,0.6320599055311785,0.7225723975383102,0.7448675232677251,0.14425687266486542,0.0953245256232435,0.1590294258095884,0.2032672821944837,0.6919772111702623,0.6910408769593279,0.68124150863966,0.7864980139350133,0.6459012074252467,0.6142850127321964,0.6082859743881721,0.7012152705104517,0.6800812038323603,0.4922208549981191,0.1551089014753615,0.05228803078191574,0.3708802967613068,0.07538267980708682,0.04459269662921681,0.027839498104822842,0.6789423984891331,0.8800755429650527,0.07375967628430677,0.5673638700630984,0.2860625761885396,0.11829142036536112,0.5584292399140005,1.0,0.08718436786060144,0.062129129174743836,0.3028192498698589,0.2226492386538102,0.14789142046942885,0.30234613744432404,0.35655606605004275,0.0,1.0,1.0,1.0,0.8,0.7777777777777778,0.6428571428571428,0.2,0.22222222222222224,0.35714285714285704,0.3139252052295529
2012-05-09,0.3673042171369274,0.31084007751054354,0.3749804968534922,0.3139252052295529,0.09035109168562364,0.4535050071530758,0.32266422193877564,0.25599342830584315,0.40735665344392347,0.26797414361725513,0.10024946746984914,0.7010086455331412,0.21049011559539377,0.12881905776400515,0.339887267275246,0.25594914110295885,0.01395683453237409,0.4853176721836625,0.34984037701428994,0.34558376406202473,0.36614472484037686,0.3491752812404987,0.2938013073882637,0.32958346001824257,0.16294846457889944,0.5703385789222699,0.49880782069623264,0.5622317596566523,0.6347162613257034,0.5307582260371959,0.6123032904148783,0.05755810596269156,0.05684521496871477,0.05185497801087729,0.03564882704480306,0.07965772677597185,0.02503958327244056,0.26797414361725513,0.24198584055230654,0.24198584055230654,0.25594914110295885,0.25594914110295885,0.4536361937695514,0.4720642111320171,0.5432714798948487,0.5792040745337016,0.5499525709836179,0.672317296287553,0.3251536446022063,0.3067631794250456,0.22741411865297434,0.04068907939115585,0.4995810561562136,0.5527444794858251,0.6613862580273365,0.6943878685638787,0.17130648548926458,0.13998618456173534,0.17640526822402594,0.21695754295882347,0.5904548426263191,0.6548509374039548,0.6266289060257563,0.7608419613205704,0.5432714798948484,0.5792040745337016,0.5499525709836179,0.672317296287553,0.608276260687914,0.44789321847318275,0.23216447578746305,0.08698639549264787,0.2222142959052652,0.14311176347242585,0.06987359550561827,0.0,0.8727621483375952,0.0,0.07375967628430677,0.5673638700630984,0.2860625761885396,0.11829142036536112,0.5584292399140005,1.0,0.11178164447506117,0.074125715159683,0.39382630912428,0.321241105836963,0.21422123015967343,0.26084609860168106,0.3157517834136886,1.0,0.0,1.0,1.0,0.6,0.7777777777777778,0.5714285714285714,0.4,0.22222222222222224,0.42857142857142855,0.2895256916996045
2012-05-10,0.3334705050902651,0.2723507732056689,0.34589047032921294,0.2895256916996045,0.10104445659527539,0.48545541249403906,0.32266422193877564,0.25599342830584315,0.40735665344392347,0.26797414361725513,0.10024946746984914,0.7010086455331412,0.21049011559539377,0.12881905776400515,0.339887267275246,0.25594914110295885,0.01395683453237409,0.4853176721836625,0.3139252052295529,0.34984037701428994,0.34558376406202473,0.36460550319245977,0.3082053815749466,0.31010565521435085,0.1726968683490422,0.4535050071530758,0.5703385789222699,0.49880782069623264,0.6027658559847401,0.6013352408202193,0.5007153075822603,0.09035109168562364,0.05755810596269156,0.05684521496871477,0.03270530013067292,0.037995664196974636,0.025217093129940783,0.26797414361725513,0.26797414361725513,0.24198584055230654,0.25594914110295885,0.25594914110295885,0.48550412171840174,0.4621758979006344,0.4789119576318188,0.5282195814295135,0.5444345973470468,0.6377644906478823,0.30932444451566865,0.3047167592031661,0.2262083953080325,0.0434516518367869,0.46968212994924374,0.5055474262630549,0.6206422078440121,0.65987272656685,0.14331401150229725,0.15112757497616613,0.18008392757830793,0.22328366743645778,0.5252015815198777,0.6025509681385105,0.6216728219062745,0.7315882008204726,0.4789119576318185,0.5282195814295135,0.544434597347047,0.6377644906478822,0.5594944897897824,0.41777857016735376,0.25729129349793095,0.06307544317713311,0.2655157654444287,0.07947158733487147,0.02247191011235906,0.051496536400469764,0.6233552631578997,0.3240131578947328,0.07375967628430677,0.5673638700630984,0.2860625761885396,0.11829142036536112,0.5584292399140005,1.0,0.14251085004261801,0.08805388046966539,0.36168529730468163,0.3334420794189517,0.1622391862872631,0.3024723264032902,0.3450002587361939,0.0,1.0,0.0,1.0,0.4,0.6666666666666666,0.5714285714285714,0.6,0.3333333333333333,0.42857142857142855,0.2918440255396777
2012-05-11,0.31556064482653756,0.2648846840685437,0.3373437581263108,0.2918440255396777,0.10888625752902001,0.5650929899856938,0.32266422193877564,0.25599342830584315,0.40735665344392347,0.26797414361725513,0.10024946746984914,0.7010086455331412,0.21049011559539377,0.12881905776400515,0.339887267275246,0.25594914110295885,0.01395683453237409,0.4853176721836625,0.2895256916996045,0.3139252052295529,0.34984037701428994,0.36614472484037686,0.308338400729705,0.28821450288841577,0.19633627242322893,0.48545541249403906,0.4535050071530758,0.5703385789222699,0.5622317596566523,0.558416785884597,0.4926084883166428,0.10104445659527539,0.09035109168562364,0.05755810596269156,0.05185497801087729,0.03579853415353818,0.02906527871542746,0.26797414361725513,0.26797414361725513,0.24198584055230654,0.25594914110295885,0.25594914110295885,0.5649606583919591,0.4582347503040717,0.48029382255424347,0.5310792253265847,0.5706324811907432,0.6153207117975581,0.2936595059334459,0.30290974724732544,0.22642103903738042,0.04571005930453964,0.5219077839355228,0.5137659238079735,0.6243711019328013,0.6608045117815505,0.1451075578827629,0.15148050807801933,0.1721359647664634,0.21769998896324505,0.5264780050434295,0.6054963630775536,0.6460513978453472,0.713322914631764,0.48029382255424335,0.5310792253265845,0.5706324811907431,0.6153207117975579,0.5641295178657741,0.4206399308319262,0.2757176264856074,0.06994640648618983,0.34562705093451296,0.03826798070874373,0.10779494382022642,0.08417200365965306,0.2773556231003005,0.7667173252279612,0.07375967628430677,0.5673638700630984,0.2860625761885396,0.11829142036536112,0.5584292399140005,1.0,0.16815538536844626,0.10271560332685764,0.3373483126792603,0.33426496327351934,0.15703246753590683,0.23731315924983956,0.34024138657114944,0.0,0.0,1.0,1.0,0.4,0.6666666666666666,0.6428571428571428,0.6,0.3333333333333333,0.35714285714285704,0.2568029796290665
2012-05-14,0.32116083090300784,0.2723507732056689,0.31446006622401734,0.2568029796290665,0.05898388795064514,0.45255126371006194,0.326430963010204,0.22559934283058447,0.3508654886404614,0.2057956993975638,0.18233877611304536,0.5327809798270894,0.21049011559539377,0.12881905776400515,0.339887267275246,0.25594914110295885,0.01395683453237409,0.4853176721836625,0.2918440255396777,0.2895256916996045,0.3139252052295529,0.34558376406202473,0.31972103982973543,0.26508817269686835,0.19886363636363624,0.5650929899856938,0.48545541249403906,0.4535050071530758,0.49880782069623264,0.5917978063900811,0.4883166428230805,0.10888625752902001,0.10104445659527539,0.09035109168562364,0.05684521496871477,0.0318491180469068,0.024606858439096657,0.26797414361725513,0.26797414361725513,0.26797414361725513,0.25594914110295885,0.25594914110295885,0.4524488404435253,0.45734848163808656,0.454907273449926,0.4709545090762024,0.5574529850564944,0.5788916284132352,0.2749417071978588,0.29601687099641727,0.22593563240913106,0.047080111904853617,0.46660157686971543,0.452991520504918,0.5639756593736448,0.6137873856631004,0.16614478535477453,0.17121348633874775,0.18427745627138242,0.23078529439691448,0.502755206874008,0.5429259297203157,0.6340534644750186,0.6811388943152961,0.45490727344992565,0.4709545090762024,0.5574529850564944,0.5788916284132352,0.5991371169756046,0.37739116800019,0.08049837981831587,0.1876460079703171,0.19175345983735267,0.18788005871251792,0.2640449438202239,0.06339040648281301,0.5916143941895008,0.1601188511059765,0.14971850809289272,0.3910960504790837,0.2409264565425025,0.11829142036536112,0.5584292399140005,1.0,0.16911705544316483,0.10903006459810949,0.1638614522466489,0.173109636802799,0.08272794270985027,0.13165556704256093,0.22832088577950926,1.0,0.0,0.0,0.0,0.4,0.5555555555555555,0.6428571428571428,0.6,0.4444444444444445,0.35714285714285704,0.28568713894800846
2012-05-15,0.2875060385393,0.2528971465481211,0.31484146108905575,0.28568713894800846,0.02715686952455161,0.6466380543633762,0.326430963010204,0.22559934283058447,0.3508654886404614,0.2057956993975638,0.18233877611304536,0.5327809798270894,0.21049011559539377,0.12881905776400515,0.339887267275246,0.25594914110295885,0.01395683453237409,0.4853176721836625,0.2568029796290665,0.2918440255396777,0.2895256916996045,0.34984037701428994,0.3231225296442688,0.2483467619337183,0.19219367588932812,0.45255126371006194,0.5650929899856938,0.48545541249403906,0.5703385789222699,0.5679542203147353,0.5069146399618502,0.05898388795064514,0.10888625752902001,0.10104445659527539,0.05755810596269156,0.012785699976973625,0.0343456623078135,0.2057956993975638,0.26797414361725513,0.26797414361725513,0.25594914110295885,0.25594914110295885,0.646916490599579,0.576982780639121,0.49577607104668975,0.5041438285529093,0.6085986323610405,0.613624926493297,0.2614161745498831,0.2919157033086224,0.228123302190119,0.04929088881319954,0.5978258504838957,0.5214256672453751,0.6111373923447679,0.6494543103009084,0.24036372997320574,0.19757642474970052,0.19274593605779192,0.2376596263163837,0.5431026431306623,0.5772717959225491,0.6799977037448095,0.7115973171843458,0.4957760710466894,0.5041438285529093,0.6085986323610407,0.613624926493297,0.6588439957646028,0.4130409074276513,0.03520885156710498,0.11577573175759183,0.4343700955913822,0.16869364646676369,0.0,0.04888249901973611,0.8113968734241037,1.0,0.14971850809289272,0.3910960504790837,0.2409264565425025,0.11829142036536112,0.5584292399140005,1.0,0.1554469153310405,0.10770960863487061,0.06505688138029134,0.07744054144831178,0.08170064076853886,0.07344680401834949,0.11205189179814228,0.0,1.0,0.0,1.0,0.4,0.5555555555555555,0.7142857142857142,0.6,0.4444444444444445,0.28571428571428564,0.26666539981757365
2012-05-16,0.29040453740315986,0.2338804665830767,0.3063120850163825,0.26666539981757365,0.053280759998830855,0.5002384358607534,0.326430963010204,0.22559934283058447,0.3508654886404614,0.2057956993975638,0.18233877611304536,0.5327809798270894,0.21049011559539377,0.12881905776400515,0.339887267275246,0.25594914110295885,0.01395683453237409,0.4853176721836625,0.28568713894800846,0.2568029796290665,0.2918440255396777,0.3139252052295529,0.3491752812404987,0.2686606871389481,0.19764746123441768,0.6466380543633762,0.45255126371006194,0.5650929899856938,0.4535050071530758,0.6347162613257034,0.6208869814020028,0.02715686952455161,0.05898388795064514,0.10888625752902001,0.09035109168562364,0.03564882704480306,0.008305892970823514,0.2057956993975638,0.2057956993975638,0.26797414361725513,0.25594914110295885,0.25594914110295885,0.5004648385543867,0.528360255844612,0.5218127794629444,0.4474386006588102,0.5644468064722401,0.5896424717888165,0.2514523120808323,0.2828764799074013,0.22800640380487547,0.050922909490254575,0.5672477729502896,0.49822232325750376,0.5781715717977809,0.6231605600253687,0.22007049964212527,0.17891398192075114,0.19290039282879198,0.2414634402475016,0.5707792409949878,0.5165198237885463,0.6403873017087964,0.6906296802760955,0.5218127794629444,0.4474386006588102,0.5644468064722401,0.5896424717888163,0.6195238736147428,0.38956367771259304,0.072382885899407,0.08080252851449768,0.3514053359965756,0.04676032711260142,0.0,0.13436152136975674,0.302578018995924,1.0,0.14971850809289272,0.3910960504790837,0.2409264565425025,0.11829142036536112,0.5584292399140005,1.0,0.13877796736925213,0.11597070798124232,0.18255725176733445,0.14976172611991012,0.23183682899025215,0.08034251377440232,0.3219364728825326,1.0,0.0,1.0,0.0,0.4,0.4444444444444445,0.6428571428571428,0.6,0.5555555555555556,0.35714285714285704,0.2694588020674977
2012-05-17,0.3011755023170102,0.24497511303620967,0.3239602655895151,0.2694588020674977,0.043869885987343336,0.5665236051502145,0.326430963010204,0.22559934283058447,0.3508654886404614,0.2057956993975638,0.18233877611304536,0.5327809798270894,0.21049011559539377,0.12881905776400515,0.339887267275246,0.25594914110295885,0.01395683453237409,0.4853176721836625,0.26666539981757365,0.28568713894800846,0.2568029796290665,0.2895256916996045,0.36460550319245977,0.2526033748859835,0.18252128306476134,0.5002384358607534,0.6466380543633762,0.45255126371006194,0.48545541249403906,0.6027658559847401,0.5088221268478779,0.053280759998830855,0.02715686952455161,0.05898388795064514,0.10104445659527539,0.03270530013067292,0.020492051621862656,0.2057956993975638,0.2057956993975638,0.26797414361725513,0.25594914110295885,0.25594914110295885,0.5665168737756807,0.6152397392773644,0.5669992779408196,0.43245505792813355,0.5855382068917852,0.6078196481942747,0.2472215767501862,0.272452852185173,0.22899391683069537,0.05297866240807547,0.5889340319204147,0.5238659495537502,0.5816050306935169,0.6249291595744279,0.21064252381880177,0.1684245385883032,0.18829408006187554,0.23860254191895797,0.615329535195044,0.49948775740190565,0.6593696779502095,0.705980985869636,0.5669992779408193,0.43245505792813355,0.5855382068917853,0.6078196481942747,0.6252981572870997,0.3930113827756432,0.058991306496467506,0.05098254775319472,0.3189470680553575,0.0009435940448734725,0.15028089887640345,0.07881322702914617,0.0086538461538492,0.5798076923076909,0.14971850809289272,0.3910960504790837,0.2409264565425025,0.11829142036536112,0.5584292399140005,1.0,0.11306900014841775,0.12026480877482532,0.18267936554970288,0.1187999216319491,0.12588077855347748,0.06080851618657833,0.2027259914374372,0.0,1.0,0.0,0.0,0.6,0.4444444444444445,0.7142857142857142,0.4,0.5555555555555556,0.28571428571428564,0.24065065369413197
