inner_fold,seed,anchor_split,strategy,anchor_index,source_index,anchor_date,source_date,source_partition,source_before_anchor,endpoint_gap_rows,regime_agreement,coverage_distance,same_year
inner_2021,123,train,matched,5,0,2019-01-15,2019-01-08,inner_train,True,5.0,True,2.4894806201076367,True
inner_2021,123,train,matched,6,1,2019-01-16,2019-01-09,inner_train,True,5.0,True,1.4799201556559574,True
inner_2021,123,train,matched,7,0,2019-01-17,2019-01-08,inner_train,True,7.0,True,2.5231723595644837,True
inner_2021,123,train,matched,8,1,2019-01-18,2019-01-09,inner_train,True,7.0,True,1.0554068525770983,True
inner_2021,123,train,matched,9,4,2019-01-21,2019-01-14,inner_train,True,5.0,True,0.4488413824335158,True
inner_2021,123,train,matched,10,1,2019-01-22,2019-01-09,inner_train,True,9.0,True,1.009765571620894,True
inner_2021,123,train,matched,11,2,2019-01-23,2019-01-10,inner_train,True,9.0,True,0.5762258425010431,True
inner_2021,123,train,matched,17,12,2019-01-31,2019-01-24,inner_train,True,5.0,True,0.7202063286739513,True
inner_2021,123,train,matched,18,13,2019-02-01,2019-01-25,inner_train,True,5.0,True,0.13235145148467398,True
inner_2021,123,train,matched,19,13,2019-02-04,2019-01-25,inner_train,True,6.0,True,0.07125610365078705,True
inner_2021,123,train,matched,20,14,2019-02-05,2019-01-28,inner_train,True,6.0,True,0.30294954458256873,True
inner_2021,123,train,matched,21,14,2019-02-06,2019-01-28,inner_train,True,7.0,True,0.07786218233604147,True
inner_2021,123,train,matched,22,14,2019-02-07,2019-01-28,inner_train,True,8.0,True,0.11583181552512123,True
inner_2021,123,train,matched,23,18,2019-02-08,2019-02-01,inner_train,True,5.0,True,0.364973746753428,True
inner_2021,123,train,matched,24,17,2019-02-11,2019-01-31,inner_train,True,7.0,True,0.18120982794126395,True
inner_2021,123,train,matched,25,17,2019-02-12,2019-01-31,inner_train,True,8.0,True,0.37803607093810054,True
inner_2021,123,train,matched,26,13,2019-02-13,2019-01-25,inner_train,True,13.0,True,0.2665238469444349,True
inner_2021,123,train,matched,27,19,2019-02-14,2019-02-04,inner_train,True,8.0,True,0.21432737330473683,True
inner_2021,123,train,matched,28,4,2019-02-15,2019-01-14,inner_train,True,24.0,True,0.21732958144878944,True
inner_2021,123,train,matched,29,5,2019-02-18,2019-01-15,inner_train,True,24.0,True,0.3678690906818849,True
inner_2021,123,train,matched,30,5,2019-02-20,2019-01-15,inner_train,True,25.0,True,0.40296041049315523,True
inner_2021,123,train,matched,31,4,2019-02-21,2019-01-14,inner_train,True,27.0,True,0.3394322782496899,True
inner_2021,123,train,matched,32,24,2019-02-22,2019-02-11,inner_train,True,8.0,True,0.06187540371808753,True
inner_2021,123,train,matched,33,18,2019-02-25,2019-02-01,inner_train,True,15.0,True,0.13613217432458002,True
inner_2021,123,train,matched,34,27,2019-02-26,2019-02-14,inner_train,True,7.0,True,0.14289183538408645,True
inner_2021,123,train,matched,35,18,2019-02-27,2019-02-01,inner_train,True,17.0,True,0.12272945959170878,True
inner_2021,123,train,matched,36,7,2019-02-28,2019-01-17,inner_train,True,29.0,True,0.4248831939652655,True
inner_2021,123,train,matched,37,5,2019-03-01,2019-01-15,inner_train,True,32.0,True,0.3727590759760768,True
inner_2021,123,train,matched,43,38,2019-03-11,2019-03-04,inner_train,True,5.0,True,0.38014730012387465,True
inner_2021,123,train,matched,44,38,2019-03-12,2019-03-04,inner_train,True,6.0,True,0.25498415716986855,True
inner_2021,123,train,matched,45,7,2019-03-13,2019-01-17,inner_train,True,38.0,True,0.13844540742695166,True
inner_2021,123,train,matched,46,7,2019-03-14,2019-01-17,inner_train,True,39.0,True,0.16987561073390278,True
